ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City
2530123,0,0,6,4/21/2020,17287.9312,2,0,NA,0,1,1153.551576,0,1,2,54,COQUITLAM                                                                                           
4613158,0,0,6,2/9/2021,9108.610383,1,0,NA,1,1,40.02026417,0,1,0,58,RICHMOND                                                                                            
9084477,0,1,6,7/28/2020,52606.0052,2,1,NA,1,1,1034.069431,0,1,0,67,NORTH VANCOUVER                                                                                     
7073448,1,0,6,1/5/2021,7551.953852,1,1,NA,0,1,0,0,1,2,53,PITT MEADOWS                                                                                        
5817273,1,0,6,12/2/2020,280794.6046,4,1,NA,0,1,630.9368945,0,1,0,60,BURNABY                                                                                             
5443849,0,0,6,1/7/2021,20366.75405,2,1,NA,0,1,0,0,1,30,68,WEST VANCOUVER                                                                                      
91703,0,0,6,8/5/2020,13786.92811,2,1,148502.1243,0,1,0,0,1,21,31,GARIBALDI HIGHLANDS                                                                                 
3632686,1,0,6,4/27/2020,1120002.197,2,1,NA,1,1,0,0,1,18,69,BURNABY                                                                                             
7674251,0,0,6,5/19/2020,513645.5795,1,1,NA,1,1,2090.535756,0,1,7,66,GABRIOLA                                                                                            
10984,0,0,6,4/7/2020,490992.231,1,1,NA,1,1,0,0,1,0,65,NORTH VANCOUVER                                                                                     
8303431,1,0,6,5/26/2020,547011.1222,4,0,NA,0,0,0,0,1,3,64,WEST VANCOUVER                                                                                      
5505192,0,0,6,6/24/2020,14794.45124,2,1,NA,0,0,0,0,1,6,31,BURNABY                                                                                             
5312269,0,0,6,8/12/2020,30459.94595,4,1,NA,0,0,0,0,1,12,55,VICTORIA                                                                                            
5458463,0,0,6,5/23/2020,31711.85828,3,0,NA,0,1,0,0,1,8,53,SURREY                                                                                              
1718341,1,0,6,12/23/2020,919378.1648,1,0,NA,0,1,2572.523323,0,1,0,35,BURNABY                                                                                             
5909476,0,1,6,8/19/2020,12125.10197,1,0,NA,0,1,0,0,1,3,46,COQUITLAM                                                                                           
6202436,1,0,6,5/14/2020,496634.6363,2,0,NA,0,0,0,0,1,0,85,HARRISON HOT SPRINGS                                                                                
3231951,0,0,6,7/16/2020,19405.25041,3,1,200724.9156,0,1,0,0,1,37,59,PORT COQUITLAM                                                                                      
2534588,0,0,6,12/1/2020,846702.9567,4,1,NA,0,1,1816.022432,0,1,6,54,BURNABY                                                                                             
7586264,0,0,6,4/4/2020,526963.6017,3,1,NA,0,0,0,0,1,54,52,VICTORIA                                                                                            
6531988,1,0,6,12/1/2020,560662.5626,7,1,NA,0,0,0,0,1,0,73,SURREY                                                                                              
9562288,1,0,6,12/5/2020,32749.16864,2,0,NA,0,1,2026.627613,0,1,2,36,NEW WESTMINSTER                                                                                     
5620268,1,0,6,1/7/2021,250220.1544,2,0,NA,0,0,0,0,1,1,43,PORT MOODY                                                                                          
8125372,1,0,6,3/24/2020,236389.6284,2,1,NA,1,0,0,0,1,3,53,VANCOUVER                                                                                           
6002924,0,0,6,7/14/2020,17738.08478,1,1,NA,0,1,232.1946696,0,1,1,82,DELTA                                                                                               
1360048,1,0,6,4/23/2020,426550.1795,5,1,NA,1,1,2391.238351,0,1,20,39,NORTH VANCOUVER                                                                                     
7116715,0,0,6,1/12/2021,941560.514,4,1,NA,0,1,641.0788088,0,1,5,48,BURNABY                                                                                             
4962559,0,0,6,12/3/2020,56619.49757,4,0,NA,0,1,0,0,1,9,49,CHILLIWACK                                                                                          
1560789,1,0,6,11/2/2020,35764.77543,1,0,NA,0,1,631.6937675,0,1,2,54,VANCOUVER                                                                                           
5918949,0,1,6,8/1/2020,39143.19238,6,0,NA,0,0,0,0,1,3,54,VANCOUVER                                                                                           
4065671,0,0,6,8/17/2020,57234.27965,6,0,NA,1,1,0,0,1,20,54,VANCOUVER                                                                                           
5719028,0,0,6,12/4/2020,322440.6265,3,1,NA,0,1,2407.284263,0,1,0,53,MAPLE RIDGE                                                                                         
1044928,0,1,6,7/8/2020,41970.35439,5,0,NA,0,1,0,0,1,41,83,VANCOUVER                                                                                           
9224825,0,0,6,5/29/2020,980933.9461,1,0,NA,0,1,0,0,1,0,76,MISSION                                                                                             
2048689,0,0,6,4/27/2020,395793.2195,1,1,NA,0,0,0,0,1,0,84,SURREY                                                                                              
5468458,0,0,6,6/13/2020,549068.7322,1,1,NA,0,1,0,0,1,0,51,SURREY                                                                                              
8864937,0,0,6,4/25/2020,25378.71007,2,1,NA,1,1,2516.467395,0,1,60,49,COQUITLAM                                                                                           
4028313,0,0,6,2/2/2021,949273.6366,2,1,142365.0045,0,1,0,0,1,0,59,BURNABY                                                                                             
6203226,0,0,6,1/7/2021,40716.43065,3,1,NA,0,1,0,0,1,0,56,NEW WESTMINSTER                                                                                     
6135592,0,1,6,9/18/2020,24759.8908,4,1,NA,0,1,1601.084012,0,1,7,35,VANCOUVER                                                                                           
8812090,1,0,6,5/23/2020,42757.90569,5,0,NA,0,0,0,0,1,37,65,BOWEN ISLAND                                                                                        
2105631,0,0,6,8/11/2020,44449.4384,2,0,NA,0,0,0,0,1,31,58,CLOVERDALE                                                                                          
9603687,0,0,6,4/18/2020,361681.3357,1,1,NA,0,1,0,0,1,5,65,SURREY                                                                                              
9519216,0,0,6,4/14/2020,34089.50986,1,0,76078.34481,0,1,629.029007,0,1,12,41,BURNABY                                                                                             
6976846,0,0,6,1/13/2021,25659.7827,2,1,NA,1,1,251.0259655,0,1,0,54,PORT MOODY                                                                                          
6239122,0,1,6,7/22/2020,302548.9853,2,0,NA,0,1,1948.123828,0,1,1,80,CHILLIWACK                                                                                          
6187269,0,0,6,2/1/2021,25417.75659,1,0,169865.5244,1,0,0,0,1,25,53,VANCOUVER                                                                                           
621299,0,1,6,7/14/2020,91300.68402,4,1,NA,1,1,0,0,1,4,62,BURNABY                                                                                             
6707471,0,0,6,3/27/2020,4466.446206,1,1,NA,0,0,0,0,1,4,73,MAYNE ISLAND                                                                                        
8097753,0,0,6,12/1/2020,1015750.833,1,0,NA,0,1,0,0,1,2,47,SURREY                                                                                              
2648953,0,0,6,5/29/2020,474371.0735,1,0,NA,1,1,0,0,1,23,34,VANCOUVER                                                                                           
7453604,0,0,6,12/14/2020,428881.8451,6,0,NA,0,0,0,0,1,8,48,COQUITLAM                                                                                           
6736249,0,0,6,7/2/2020,7385.836228,2,1,NA,0,0,0,0,1,0,64,SURREY                                                                                              
730422,0,0,6,12/11/2020,30555.82436,3,1,NA,0,1,2358.86678,0,1,15,71,GARIBALDI HIGHLANDS                                                                                 
6070166,0,0,6,5/9/2020,19761.80716,1,0,NA,0,0,0,0,1,0,36,BURNABY                                                                                             
6982557,0,1,6,9/17/2020,31673.16294,1,1,NA,0,1,1144.744537,0,1,0,64,VANCOUVER                                                                                           
4571985,0,0,6,9/15/2020,19534.28761,3,1,NA,0,0,0,0,1,0,57,PORT COQUITLAM                                                                                      
29713,0,0,6,1/5/2021,18684.04298,1,0,NA,0,1,0,0,1,9,30,BURNABY                                                                                             
1479350,0,0,6,4/8/2020,492170.8498,4,0,NA,0,0,0,0,1,5,49,SURREY                                                                                              
347596,0,0,6,11/7/2020,12243.7621,2,0,NA,0,0,0,0,1,87,50,SURREY                                                                                              
239886,0,0,6,12/8/2020,15964.64739,1,1,NA,0,1,0,0,1,16,65,NORTH VANCOUVER                                                                                     
9105102,1,0,6,6/6/2020,13857.79086,1,1,NA,0,0,0,0,1,13,44,NEW WESTMINSTER                                                                                     
6261245,1,0,6,11/5/2020,49943.15146,2,1,NA,0,0,0,0,1,10,53,SURREY                                                                                              
3260623,0,0,6,5/8/2020,15823.30821,2,1,NA,0,1,0,0,1,5,68,VANCOUVER                                                                                           
5821465,0,0,6,5/28/2020,491621.9089,8,0,1389.267639,0,0,0,0,1,66,46,VANCOUVER                                                                                           
7565894,0,1,6,9/15/2020,759466.1484,3,1,NA,0,1,0,0,1,2,71,VANCOUVER                                                                                           
4867508,0,0,6,5/26/2020,587256.4203,1,1,NA,0,1,2575.862015,0,1,0,60,VICTORIA                                                                                            
4446004,1,0,6,2/12/2021,617983.7691,6,1,NA,0,1,0,0,1,11,33,SURREY                                                                                              
933731,0,0,6,7/15/2020,30211.80503,1,1,NA,0,1,1028.101154,0,1,4,31,DELTA                                                                                               
4641691,0,0,6,9/19/2020,18094.58931,1,0,NA,0,1,2239.850675,0,1,0,53,SURREY                                                                                              
9467724,0,1,6,8/7/2020,71211.24508,4,1,NA,0,0,0,0,1,82,59,COURTENAY                                                                                           
250107,0,0,6,5/8/2020,25930.88259,1,0,NA,0,1,81.05804722,0,1,5,36,ABBOTSFORD                                                                                          
8855178,1,0,6,3/24/2020,28504.65504,1,1,NA,1,1,0,0,1,83,73,VANCOUVER                                                                                           
4961614,0,0,6,8/17/2020,273828.593,3,0,NA,0,0,0,0,1,0,71,MISSION                                                                                             
5523117,1,0,6,4/13/2020,714125.8408,2,0,NA,0,1,1753.535869,0,1,0,50,LANGLEY                                                                                             
8027743,1,0,6,12/1/2020,987236.9896,2,1,NA,0,1,0,0,1,0,57,COQUITLAM                                                                                           
60303,1,0,6,6/12/2020,29222.45112,1,0,NA,0,0,0,0,1,14,48,MISSION                                                                                             
5239847,0,0,6,6/22/2020,8738.147573,3,1,NA,0,1,0,0,1,0,58,CHILLIWACK                                                                                          
580226,1,0,6,1/9/2021,10229.28497,3,0,NA,0,0,0,0,1,8,53,SURREY                                                                                              
3299267,0,0,6,6/27/2020,44304.84018,2,1,NA,0,1,1458.098645,0,1,2,55,BURNABY                                                                                             
6821746,0,0,6,4/15/2020,683483.4985,4,0,NA,0,0,0,0,1,1,64,SURREY                                                                                              
3716338,0,0,6,4/16/2020,22051.51095,1,0,NA,0,1,0,0,1,10,35,PITT MEADOWS                                                                                        
2086587,0,0,6,7/23/2020,29545.45451,3,1,NA,0,1,81.77854299,0,1,0,41,VANCOUVER                                                                                           
7554113,0,0,6,1/13/2021,3638.687252,1,1,NA,0,1,0,0,1,2,60,BURNABY                                                                                             
1843067,0,0,6,5/9/2020,502298.9701,1,0,NA,1,0,0,0,1,14,59,VANCOUVER                                                                                           
8006897,0,0,6,12/3/2020,10058.65593,1,0,NA,0,0,0,0,1,71,47,VANCOUVER                                                                                           
7453855,1,0,6,2/6/2021,31587.07129,1,0,NA,0,1,205.9095845,0,1,1,59,VICTORIA                                                                                            
4545903,1,0,6,4/29/2020,429480.536,3,0,NA,0,1,526.6983533,0,1,0,53,VICTORIA                                                                                            
514760,0,0,6,6/2/2020,523800.7977,1,1,NA,0,1,0,0,1,8,54,SURREY                                                                                              
6010141,1,0,6,11/6/2020,23971.5614,1,1,NA,1,0,0,0,1,2,43,COQUITLAM                                                                                           
5777244,0,0,6,5/13/2020,501509.248,2,0,NA,0,1,0,0,1,7,45,SURREY                                                                                              
7906557,0,0,6,5/12/2020,1288416.387,1,0,NA,0,1,0,0,1,6,61,SQUAMISH                                                                                            
3502741,0,0,6,12/17/2020,38406.42345,1,1,NA,0,1,0,0,1,4,60,LAKE COWICHAN                                                                                       
3261297,0,0,6,9/5/2020,33936.40159,3,1,NA,0,0,0,0,1,0,52,BURNABY                                                                                             
9689415,1,0,6,4/2/2020,451698.1313,1,1,NA,1,1,0,0,1,12,64,SURREY                                                                                              
7939464,1,0,6,2/13/2021,4891.556085,1,1,NA,1,0,0,0,1,0,42,COQUITLAM                                                                                           
4491804,0,0,6,12/3/2020,744958.1357,6,1,NA,0,1,2397.304981,0,1,0,49,NORTH VANCOUVER                                                                                     
8710823,0,0,6,9/18/2020,19345.54606,1,1,NA,0,0,0,0,1,7,71,NEW WESTMINSTER                                                                                     
6273654,0,0,6,8/20/2020,478390.5569,3,0,NA,1,1,1125.800899,0,1,0,53,PORT COQUITLAM                                                                                      
5062625,0,0,6,3/30/2020,1207834.943,3,1,NA,0,0,0,0,1,4,51,SURREY                                                                                              
6299744,1,0,6,2/9/2021,44237.66758,1,0,NA,0,0,0,0,1,0,55,LANGLEY                                                                                             
5609428,0,0,6,6/3/2020,40756.63251,1,0,81765.00637,0,0,0,0,1,0,60,BURNABY                                                                                             
2185550,0,0,6,6/4/2020,514577.7966,2,1,NA,0,1,0,0,1,0,65,CHILLIWACK                                                                                          
9155054,0,0,6,4/9/2020,36538.07289,1,1,NA,1,1,0,0,1,12,51,NEW WESTMINSTER                                                                                     
7522124,1,0,6,1/15/2021,1504435.094,1,0,NA,0,1,0,0,1,2,60,LANGLEY                                                                                             
1237927,0,0,6,5/9/2020,43696.22635,3,1,NA,0,1,0,0,1,0,68,SURREY                                                                                              
7097292,1,0,6,12/1/2020,966521.9966,3,0,NA,0,0,0,0,1,0,58,PORT COQUITLAM                                                                                      
8054114,0,0,6,7/14/2020,192983.7308,3,1,NA,0,1,0,0,1,0,59,PORT MOODY                                                                                          
6753733,0,0,6,1/20/2021,33303.07647,3,1,NA,1,1,2209.574845,0,1,0,47,VANCOUVER                                                                                           
6025182,0,0,6,1/14/2021,4468.934157,2,1,NA,1,0,0,0,1,2,48,SURREY                                                                                              
2898877,0,0,6,6/3/2020,579368.5326,3,0,81765.00637,0,0,0,0,1,4,60,BURNABY                                                                                             
6753984,0,0,6,9/17/2020,16414.23491,4,1,NA,1,0,0,0,1,0,48,SURREY                                                                                              
8836824,1,0,6,12/8/2020,17313.3889,2,0,NA,0,0,0,0,1,15,53,VANCOUVER                                                                                           
5001743,1,0,6,6/29/2020,382.0284299,1,1,NA,0,0,0,0,1,3,59,KELOWNA                                                                                             
6079348,1,0,6,4/3/2020,701688.4797,3,1,NA,0,1,2251.564,0,1,0,71,VANCOUVER                                                                                           
8319656,0,1,6,9/8/2020,15157.67441,4,1,NA,0,1,1362.616764,0,1,0,37,VANCOUVER                                                                                           
1415003,1,0,6,12/19/2020,23928.69334,4,0,NA,0,0,0,0,1,17,73,NEW WESTMINSTER                                                                                     
1373204,0,0,6,8/7/2020,29960.18921,2,1,NA,0,1,2143.772911,0,1,34,34,NORTH VANCOUVER                                                                                     
1112732,0,0,6,4/28/2020,12935.35193,4,0,NA,0,1,0,0,1,0,46,ABBOTSFORD                                                                                          
1431076,0,1,6,7/9/2020,19113.82282,1,1,NA,0,1,2388.560527,0,1,2,43,SURREY                                                                                              
338404,0,0,6,3/27/2020,38698.02124,2,0,NA,1,1,0,0,1,0,31,VANCOUVER                                                                                           
5383576,0,1,6,8/1/2020,1058071.458,7,1,NA,0,0,0,0,1,0,84,COQUITLAM                                                                                           
7362893,0,0,6,5/21/2020,50207.40145,1,1,NA,0,1,908.2255393,0,1,4,45,VANCOUVER                                                                                           
8520497,0,0,6,7/14/2020,19154.32002,2,1,NA,0,1,129.5854907,0,1,0,47,BURNABY                                                                                             
9557709,0,0,6,4/21/2020,5161.79829,1,0,NA,0,1,147.008486,0,1,0,59,ABBOTSFORD                                                                                          
8557306,0,0,6,6/18/2020,31342.9476,1,0,NA,0,1,403.5097552,0,1,8,58,ABBOTSFORD                                                                                          
9238002,0,0,6,9/10/2020,32303.77008,1,1,NA,1,0,0,0,1,0,57,VANCOUVER                                                                                           
864986,0,0,6,8/13/2020,50543.36868,6,1,NA,1,0,0,0,1,47,56,VANCOUVER                                                                                           
5837911,0,0,6,3/30/2020,785525.9569,3,1,NA,0,1,1972.290715,0,1,4,71,VICTORIA                                                                                            
1610434,0,0,6,4/28/2020,490040.1752,1,1,NA,0,1,1369.866376,0,1,19,41,VANCOUVER                                                                                           
8450824,1,0,6,5/10/2020,488077.2541,2,0,NA,0,1,209.1219766,0,1,0,45,DELTA                                                                                               
1911015,1,1,6,5/19/2020,1213909.514,1,1,NA,0,1,1435.942228,0,1,1,59,SURREY                                                                                              
1850419,1,0,6,4/30/2020,492798.1958,2,1,216542.8104,1,1,533.9091121,0,1,10,50,VANCOUVER                                                                                           
2703530,0,0,6,5/16/2020,24197.82738,1,0,NA,0,0,0,0,1,9,39,BURNABY                                                                                             
2950546,0,0,6,5/5/2020,449398.883,2,1,128863.4709,0,1,0,0,1,41,35,COQUITLAM                                                                                           
5859091,0,1,6,7/31/2020,43690.64248,2,1,NA,1,1,1609.764363,0,1,0,59,NORTH VANCOUVER                                                                                     
1007726,0,1,6,8/7/2020,876036.9005,3,1,NA,1,1,0,0,1,1,55,VICTORIA                                                                                            
1277815,0,1,6,9/4/2020,36883.50102,1,1,158000.7377,0,1,0,0,1,0,62,ABBOTSFORD                                                                                          
6682550,0,0,6,4/2/2020,494419.8332,2,1,285128.4251,0,0,0,0,1,4,58,NORTH VANCOUVER                                                                                     
9553228,0,0,6,6/12/2020,67424.55061,6,1,NA,0,1,401.3290374,0,1,22,71,PITT MEADOWS                                                                                        
1435224,0,0,6,6/10/2020,36561.22918,4,0,NA,0,1,0,0,1,36,70,SURREY                                                                                              
2846399,0,0,6,12/18/2020,26610.389,2,1,NA,0,1,0,0,1,1,77,BURNABY                                                                                             
3330754,0,0,6,5/14/2020,20412.00261,4,1,NA,0,0,0,0,1,6,59,ABBOTSFORD                                                                                          
5197470,0,0,6,1/17/2021,26845.12863,1,0,NA,1,1,1673.42941,0,1,41,67,VANCOUVER                                                                                           
1999692,1,0,6,12/23/2020,61120.11073,3,1,NA,0,1,323.0251748,0,1,20,57,RICHMOND                                                                                            
2821860,0,1,6,5/21/2020,1013835.33,4,0,NA,1,1,726.6831268,0,1,10,69,NANAIMO                                                                                             
4008358,1,0,6,11/6/2020,485206.3232,5,1,49962.14929,0,1,0,0,1,0,40,CHILLIWACK                                                                                          
8453239,0,0,6,7/10/2020,41810.97932,1,1,NA,0,0,0,0,1,0,51,BURNABY                                                                                             
1921532,1,0,6,4/11/2020,42909.33059,1,1,NA,1,1,1112.622,0,1,1,68,BURNABY                                                                                             
7503863,0,0,6,8/11/2020,36721.12175,1,0,NA,0,1,2266.341727,0,1,7,40,LANGLEY                                                                                             
8137488,0,0,6,2/4/2021,3961.438698,1,1,NA,1,1,0,0,1,0,57,SURREY                                                                                              
7271365,0,0,6,7/20/2020,32675.39417,1,1,NA,0,1,0,0,1,21,57,BURNABY                                                                                             
9152446,0,0,6,1/19/2021,731322.9642,2,1,NA,0,1,2095.423007,0,1,0,61,VANCOUVER                                                                                           
8656989,0,1,6,7/17/2020,11952.19821,1,1,NA,1,1,1070.148865,0,1,0,44,PORT MOODY                                                                                          
1814019,0,0,6,12/3/2020,260890.9975,1,1,NA,0,1,0,0,1,5,32,NORTH VANCOUVER                                                                                     
4900687,0,1,6,7/14/2020,28645.74872,1,0,NA,0,0,0,0,1,0,43,BURNABAY                                                                                            
5663281,0,0,6,4/23/2020,77439.55814,2,1,NA,0,1,1872.193506,0,1,29,47,CHILLIWACK                                                                                          
2499029,0,0,6,5/6/2020,496526.808,1,0,NA,0,0,0,0,1,0,84,SURREY                                                                                              
2990913,0,1,6,6/19/2020,245206.4653,3,1,NA,0,1,833.1123151,0,1,21,66,SURREY                                                                                              
6615774,1,0,6,2/5/2021,831552.8619,2,0,NA,0,0,0,0,1,0,47,PORT COQUITLAM                                                                                      
7676390,1,0,6,5/25/2020,3569.773473,2,0,NA,0,0,0,0,1,63,40,COQUITLAM                                                                                           
6126803,0,0,6,7/28/2020,103055.6213,3,1,NA,1,1,0,0,1,0,56,DELTA                                                                                               
9706769,0,0,6,8/6/2020,52423.28522,1,1,NA,0,1,2483.846199,0,1,0,36,VANCOUVER                                                                                           
3209929,0,1,6,9/12/2020,3358.311398,1,0,NA,0,1,467.9206917,0,1,1,51,SURREY                                                                                              
1597187,0,0,6,2/16/2021,41773.97067,2,1,NA,1,0,0,0,1,0,49,RICHMOND                                                                                            
6890464,0,0,6,1/5/2021,39403.19974,2,0,NA,0,1,929.64704,0,1,1,60,WEST VANCOUVER                                                                                      
2143397,0,0,6,6/3/2020,870382.5655,4,1,NA,1,1,0,0,1,4,38,SARDIS                                                                                              
8556796,0,0,6,4/9/2020,32145.7767,4,1,NA,0,0,0,0,1,12,62,LANGLEY                                                                                             
4318393,0,0,6,1/12/2021,26549.56001,4,1,NA,0,1,2067.597964,0,1,5,44,COQUITLAM                                                                                           
3994159,0,0,6,1/13/2021,5835.226007,1,1,NA,0,1,0,0,1,0,54,SURREY                                                                                              
3569170,0,0,6,1/14/2021,31641.28987,5,0,NA,0,0,0,0,1,18,87,SURREY                                                                                              
7512789,0,0,6,7/31/2020,79626.87431,1,0,NA,0,0,0,0,1,0,76,SURREY                                                                                              
993662,0,0,6,9/2/2020,24869.69548,2,0,NA,0,1,1696.151266,0,1,36,55,SURREY                                                                                              
4986193,0,0,6,12/3/2020,916687.0047,2,0,NA,0,1,0,0,1,0,68,SURREY                                                                                              
584487,1,0,6,1/19/2021,35530.3114,3,1,NA,0,0,0,0,1,3,48,PITT MEADOWS                                                                                        
2762984,1,0,6,5/26/2020,283474.6788,2,0,NA,0,1,417.2792466,0,1,5,58,NORTH VANCOUVER                                                                                     
6485442,0,0,6,6/24/2020,590614.2994,3,0,NA,0,1,0,0,1,0,34,VANCOUVER                                                                                           
7133873,0,0,6,8/4/2020,36968.16076,1,1,NA,0,0,0,0,1,9,43,RICHMOND                                                                                            
1051815,0,1,6,7/21/2020,16158.10158,1,1,284183.8069,0,1,1073.138509,0,1,0,59,DELTA                                                                                               
8365785,0,0,6,5/14/2020,468902.2071,1,0,NA,0,0,0,0,1,0,85,HARRISON HOT SPRINGS                                                                                
3959891,0,0,6,2/2/2021,23633.88346,2,1,NA,1,0,0,0,1,0,60,SURREY                                                                                              
6388478,1,0,6,2/4/2021,12720.55286,2,0,NA,0,0,0,0,1,64,62,COQUITLAM                                                                                           
602400,1,0,6,1/14/2021,340827.8142,1,1,NA,1,1,0,0,1,4,46,ABBOTSFORD                                                                                          
2402541,0,0,6,8/31/2020,17160.26295,3,1,NA,0,1,0,0,1,2,58,SARDIS                                                                                              
2657932,0,0,6,9/9/2020,6348.994533,1,0,NA,0,1,0,0,1,66,69,VANCOUVER                                                                                           
5942975,0,1,6,6/18/2020,5438.28309,1,0,NA,0,0,0,0,1,1,44,WEST VANCOUVER                                                                                      
204809,1,0,6,5/5/2020,469094.3232,1,1,NA,0,1,818.4710069,0,1,0,52,SURREY                                                                                              
1548674,0,0,6,2/17/2021,4863.200673,1,1,NA,1,1,436.0487455,0,1,23,43,COURTENAY                                                                                           
5736263,1,0,6,12/11/2020,47971.8204,3,1,NA,0,0,0,0,1,6,31,MAPLE RIDGE                                                                                         
5497740,1,0,6,2/19/2021,34053.76245,4,1,NA,1,1,1944.278678,0,1,8,58,RICHMOND                                                                                            
685937,0,1,6,7/14/2020,30004.23805,1,1,NA,0,1,0,0,1,2,51,SURREY                                                                                              
2725637,1,0,6,4/23/2020,447289.5188,2,1,NA,0,0,0,0,1,4,76,PORT COQUITLAM                                                                                      
5765776,0,0,6,2/2/2021,26781.06012,1,1,NA,0,1,0,0,1,1,42,CHILLIWACK                                                                                          
4777188,1,0,6,5/11/2020,3028.350861,3,1,NA,1,1,2431.452642,0,1,3,59,DELTA                                                                                               
9466388,0,0,6,9/15/2020,14870.8324,1,1,NA,1,1,0,0,1,0,31,SURREY                                                                                              
6576523,1,0,6,5/8/2020,47310.12862,3,1,NA,0,1,1166.965724,0,1,0,36,MAPLE RIDGE                                                                                         
3819806,1,0,6,1/5/2021,37520.89006,3,1,NA,1,0,0,0,1,59,53,VANCOUVER                                                                                           
7401294,1,0,6,2/5/2021,51165.34145,5,1,NA,0,1,1626.264295,0,1,12,51,SURREY                                                                                              
1330746,0,0,6,8/6/2020,28997.19378,1,1,NA,1,1,0,0,1,0,61,COQUITLAM                                                                                           
4989640,0,0,6,9/17/2020,20057.41218,2,0,NA,1,1,0,0,1,4,51,RICHMOND                                                                                            
4421816,0,1,6,6/17/2020,46981.56086,2,1,39283.30251,0,1,0,0,1,42,39,KINGSTON                                                                                            
6623991,0,0,6,1/2/2021,45515.44293,3,1,NA,0,0,0,0,1,0,61,LANGLEY                                                                                             
627201,0,1,6,7/27/2020,776617.2115,4,0,NA,0,1,0,0,1,0,61,ESQUIMALT                                                                                           
2027078,0,0,6,6/5/2020,441843.3189,1,0,NA,0,1,0,0,1,2,33,MAPLE RIDGE                                                                                         
2601765,0,0,6,7/20/2020,28388.61629,2,0,NA,0,1,0,0,1,0,52,SURREY                                                                                              
5401877,0,1,6,7/13/2020,269251.5364,3,0,NA,0,1,0,0,1,0,63,BURNABY                                                                                             
2840214,0,1,6,9/4/2020,20264.41003,1,1,251346.1247,0,1,987.6824978,0,1,0,60,MAPLE RIDGE                                                                                         
8235691,0,0,6,7/23/2020,11544.42418,3,1,NA,1,1,0,0,1,2,39,SURREY                                                                                              
438962,0,0,6,1/15/2021,864978.7836,4,0,NA,0,1,0,0,1,0,49,VANCOUVER                                                                                           
9867189,1,0,6,12/2/2020,839388.6615,3,1,NA,0,1,0,0,1,3,34,NORTH VANCOUVER                                                                                     
6937916,0,0,6,5/20/2020,20399.04008,2,0,NA,0,0,0,0,1,0,62,CRESTON                                                                                             
1498039,1,0,6,4/18/2020,760282.4235,1,1,NA,1,1,0,0,1,0,60,MAPLE RIDGE                                                                                         
185325,0,0,6,7/22/2020,140026.0873,5,0,NA,0,0,0,0,1,0,33,SURREY                                                                                              
4585538,0,0,6,5/2/2020,481780.112,1,0,NA,0,1,0,0,1,1,63,VANCOUVER                                                                                           
9421307,1,1,6,5/16/2020,462303.099,1,0,NA,0,0,0,0,1,6,39,BURNABY                                                                                             
2734524,0,0,6,5/9/2020,438385.0539,1,0,NA,0,0,0,0,1,0,70,VANCOUVER                                                                                           
9776966,0,0,6,7/22/2020,41054.93068,2,1,NA,0,1,0,0,1,11,66,VANCOUVER                                                                                           
2700221,1,0,6,1/14/2021,43846.14737,1,1,NA,1,0,0,0,1,0,62,COQUITLAM                                                                                           
1420029,0,0,6,11/6/2020,25368.66303,1,1,14503.1395,0,1,0,0,1,3,53,VANCOUVER                                                                                           
7511086,1,0,6,2/13/2021,20431.83784,2,0,NA,0,1,0,0,1,16,47,MAPLE RIDGE                                                                                         
6717327,0,0,6,6/19/2020,808032.4432,3,1,NA,0,0,0,0,1,8,51,NEW WESTMINSTER                                                                                     
9803696,1,0,6,1/9/2021,141074.0033,1,1,232708.9532,1,1,0,0,1,6,62,CHILLIWACK                                                                                          
6626371,0,0,6,6/3/2020,869573.2307,6,1,NA,1,1,0,0,1,6,38,SARDIS                                                                                              
2133938,0,0,6,12/14/2020,655288.5509,4,0,NA,1,1,2503.513177,0,1,4,61,BURNABY                                                                                             
7453240,1,0,6,12/2/2020,46517.99088,1,1,NA,0,1,2051.849459,0,1,9,62,COQUITLAM                                                                                           
9194871,0,0,6,6/13/2020,758146.9624,1,1,NA,1,1,708.7879188,0,1,0,53,BURNABY                                                                                             
2066750,0,0,6,12/23/2020,20920.11937,4,0,NA,0,1,0,0,1,3,66,SURREY                                                                                              
4036836,0,1,6,8/8/2020,42162.46107,2,1,NA,1,1,0,0,1,1,45,VANCOUVER                                                                                           
8454086,0,0,6,4/18/2020,484291.4489,4,1,NA,0,0,0,0,1,0,72,VANCOUVER                                                                                           
7620901,1,0,6,5/20/2020,19883.6058,1,1,NA,0,1,0,0,1,0,47,DELTA                                                                                               
1861782,0,0,6,7/18/2020,17908.26433,3,0,NA,0,1,0,0,1,27,61,SURREY                                                                                              
6643381,1,0,6,6/3/2020,47551.59049,4,1,NA,0,1,0,0,1,30,57,BURNABY                                                                                             
2230538,0,0,6,7/30/2020,18753.64851,2,1,NA,0,1,2306.412416,0,1,7,53,VANCOUVER                                                                                           
6021775,1,1,6,5/19/2020,495648.2849,1,0,NA,0,1,2354.28325,0,1,4,57,SURREY                                                                                              
